,Date,TweetURL,User,Source,Location,Tweet,Likes_Count,Retweet_Count,Quote_Count,Reply_Count
79,2022-07-18 05:45:17+00:00,https://twitter.com/AlaribeDaniel/status/1548906733552140298,AlaribeDaniel,Twitter for Android,,"Think about whether and when data will strengthen your story and integrate it as makes sense.

#NG30DaysOfLearning  #30daysoflearning #DataAnalytics #Datavisualization #data #AllAboutTheData",0,1,0,0
80,2022-07-18 04:39:56+00:00,https://twitter.com/simply_Ayomide/status/1548890286864179201,simply_Ayomide,Twitter for Android,,"I uploaded it to my GitHub 💃. 
https://t.co/9DOkK94482
Please do check this, thank you.
#NG30DaysOfLearning",0,0,0,0
81,2022-07-18 03:16:34+00:00,https://twitter.com/reactlearner/status/1548869308834451457,reactlearner,Twitter Web App,,"Hey, everyone..
I have made my 1st day project in React.Js
Birthday remainder (displayed is test data)
Inspired design ©unknown
repo link: https://t.co/DmN0TdDv51

#Reactjs #dailycoding #Coding #Codingprojects #30daysoflearning https://t.co/rIKhY9jcyw",1,0,0,0
82,2022-07-18 01:51:42+00:00,https://twitter.com/AbdullahiYinus3/status/1548847952734683137,AbdullahiYinus3,Twitter for Android,"Lagos, Nigeria",Really enjoyed that Data Modelling class from @AhmedOyelowo on the #30daysoflearning challenge . It's been weeks since the class but left a lasting impact on me. Rest of this month I'm consuming everything on this channel😂🙏🏾 https://t.co/OAs1d1RR7n,2,1,0,0
83,2022-07-17 22:55:03+00:00,https://twitter.com/tholar_gold/status/1548803497675612160,tholar_gold,Twitter for Android,"Lagos, Nigeria","DAY 3
Built Covid19 dashboard with Excel. My first time of using Ms Excel for building dashboard.
@TheOyinbooke 
#NG30DaysOfLearning #data #Datavisualization https://t.co/3u1MGkqcXk",1,0,0,3
84,2022-07-17 20:07:31+00:00,https://twitter.com/DAAXRasheed/status/1548761334493446147,DAAXRasheed,Twitter for Android,Lagos,"Even though, it's usually copy and paste of other's #code if you don't know what to copy and paste on your terminal, OYO is your case

PS: Googling + copy pasting is a special skill in languages, DAX inclusive
@AhmedOyelowo
#python #DataScience #30daysoflearning #WorldEmojiDay",3,2,0,1
85,2022-07-17 19:58:52+00:00,https://twitter.com/Adebayo17108247/status/1548759157100216321,Adebayo17108247,Twitter Web App,Lagos,"Day 17 and Day 16 #30daysoflearning #100DaysOfCode 

I submitted my project to GDG lawerence and they rewarded me with a certificate

thank you @drcoderz @gdglawrence for the devcamp

#flutter #flutterdev https://t.co/QeO3vZPjrh",24,4,0,4
86,2022-07-17 19:02:03+00:00,https://twitter.com/_Elemawusi/status/1548744860806553600,_Elemawusi,Twitter for Android,"Lagos, Nigeria","Finally practiced what I learnt on the Twitter Analysis of #NG30DaysOfLearning hashtag. 
Here is my dashboard and link to my documentation https://t.co/FDA6GQ8517

Please I am open to reviews on this @TheOyinbooke @Alexa_Ighodaro @addy_xls https://t.co/NXbk4aIXWK",0,0,0,0
87,2022-07-17 17:19:05+00:00,https://twitter.com/Ipseity__/status/1548718948476149762,Ipseity__,Twitter for Android,,"Github documentation: https://t.co/RAb6H11dK8

Thank you @TheOyinbooke @japhletnwamu @PauloDaguvnor 
#30daysoflearning #Microsoft365Dev https://t.co/nx8Dwulwx5",5,0,0,0
88,2022-07-17 17:01:40+00:00,https://twitter.com/SarikaPurohit5/status/1548714565722337281,SarikaPurohit5,Twitter Web App,,"Day 1 of #30Daysofcode with @geeky01adarsh 

Today, I learned to set environment for flutter development by facing some challenge during setup! 
""First step is always the hardest, and I did it!""💯🥳

#30daysoflearning #flutter https://t.co/vxJ7e5eXfZ",4,1,0,2
89,2022-07-17 16:23:12+00:00,https://twitter.com/Karankhatri__/status/1548704884966318081,Karankhatri__,Twitter for iPhone,,"Day 22 of #javascript30 Challenge.
Today, Created this mini project Follow Along Links.
#30daysofcode #javascript
#vanillajs #30daysoflearning https://t.co/9ksfIp9jll",4,2,0,1
90,2022-07-17 14:53:52+00:00,https://twitter.com/_Som_analyst/status/1548682404092592131,_Som_analyst,Twitter for Android,,"#NG30DaysOfLearning airline crash capstone project documentation on GitHub @TheOyinbooke

https://t.co/Q52Y9P4qET",2,0,0,1
91,2022-07-17 14:34:12+00:00,https://twitter.com/RishubYt/status/1548677453094473731,RishubYt,Twitter Web App,"Kolkata, India","Day 16 of #100DaysOfCode 
- Made a landing page
- Used HTML5 and CSS only
.
#30daysoflearning #100daysofcodechallenge #codefor30days https://t.co/mS0co99iri",10,10,0,2
92,2022-07-17 11:31:31+00:00,https://twitter.com/Ipseity__/status/1548631477537103873,Ipseity__,Twitter for Android,,"#NG30DaysOfLearning
Capstone project. Documentation will be added shortly https://t.co/eDJjGqNZD1",218,20,1,9
93,2022-07-17 10:21:16+00:00,https://twitter.com/AlaribeDaniel/status/1548613801465024512,AlaribeDaniel,Twitter for Android,,"Three ways of getting insight from data;

1. Calculated summary statistics( e.g mean, standard deviation,median)

2. Running Model(e.g linear and logistic regression)

3. Drawing plot(e.g bar,histogram, line, pie chart).

#NG30DaysOfLearning #30daysoflearning #DataAnalytics #data",0,0,0,0
94,2022-07-17 07:53:30+00:00,https://twitter.com/_Som_analyst/status/1548576615461834754,_Som_analyst,Twitter for Android,,"#NG30DaysOfLearning
Upgraded the year from 1908 to 2009 https://t.co/pXsarkFg7j",118,22,1,14
95,2022-07-17 02:34:51+00:00,https://twitter.com/Datcattt/status/1548496420986007553,Datcattt,Twitter for Android,,"Day 4 of drawing everyday
Lots and lots of cubes 🎁

#Sketching #artmoots #dailydrawing #30daysoflearning https://t.co/gsuXECY13E",6,1,0,0
96,2022-07-16 23:23:23+00:00,https://twitter.com/its_royalgold/status/1548448240399290368,its_royalgold,Twitter for iPhone,"Ibadan, Nigeria","Sneak peak in to the #30daysoflearning   Capstone project…
Project title : Airline Delay Storytelling 

https://t.co/QAVRBlPmdd

Thank you @TheOyinbooke @japhletnwamu @PauloDaguvnor 
#30daysoflearning #Microsoft365Dev  #PowerBI https://t.co/aRZlPwL6SL",147,28,0,12
97,2022-07-16 22:38:04+00:00,https://twitter.com/Oluwa_mipelumi/status/1548436834518151168,Oluwa_mipelumi,Twitter for Android,,"I am finally done with my Microsoft 30 days of learning capstone project. 
This is an analysis of airplane crashes over the years.
Gracias........

#30daysoflearning
#DataAnalytics
#DataScience
#PowerBI 
#Excel https://t.co/SIKz314P5q",9,1,0,1
98,2022-07-16 21:36:01+00:00,https://twitter.com/tholar_gold/status/1548421219988320257,tholar_gold,Twitter for Android,"Lagos, Nigeria","DAY 2
Learnt how to:
Source for open source datasets from different websites
Load datasets from the web into Excel
Use Power Query Editor in Excel to Merge and Transform data
#NG30DaysOfLearning #Data",0,0,0,1
99,2022-07-16 20:21:31+00:00,https://twitter.com/_Elemawusi/status/1548402470920941571,_Elemawusi,Twitter for Android,"Lagos, Nigeria",@DataJayInTech #30DaysofLearning capstone project got me on Lockdown,0,0,0,0
100,2022-07-16 17:07:53+00:00,https://twitter.com/RNagbinu/status/1548353741094473729,RNagbinu,Twitter for Android,,Finished my capstone project for #30daysoflearning  checkout github repo for the proper documentation https://t.co/vJcuiZVrDB  @Yinkaoke @TheOyinbooke @AhmedOyelowo @japhletnwamu  @jessica_xls @addy_xls,3,0,0,1
101,2022-07-16 16:17:03+00:00,https://twitter.com/Ray__dil/status/1548340949125722114,Ray__dil,Twitter Web App,,"Plane crash analysis (1908-present). submission for #30daysoflearning capstone project. Insights report in the GitHub link below. 
Github repo link: https://t.co/L8lNnxvz02 https://t.co/UZ5hSG9NkI",0,0,0,0
102,2022-07-16 15:19:42+00:00,https://twitter.com/smymisr/status/1548326517049925635,smymisr,Twitter Web App,"Cairo, Egypt","I'm publicly committing to the 100DaysOfCode Challenge starting today! Learn More and Join me! hey @ka11away https://t.co/qtB22xuTUj #100DaysOfCode 
#30daysoflearning 
Got a chance to start ""The Frontend Developer Career Path"" @perborgen  #thanks #dailycoding",5,3,0,1
103,2022-07-16 13:55:30+00:00,https://twitter.com/_Som_analyst/status/1548305325685542912,_Som_analyst,Twitter for Android,,A little upgrade on the previous dashboard. #NG30DaysOfLearning https://t.co/O5inH0ewEi,0,0,0,0
104,2022-07-16 11:16:01+00:00,https://twitter.com/Mayor_of_Data/status/1548265191908843520,Mayor_of_Data,Twitter for Android,,"Here is my Covid19 dashboard created for the #NG30daysoflearning, I'll like to hear your opinions and corrections @Alexa_Ighodaro @AhmedOyelowo @DataJayInTech @jessica_xls @TheOyinbooke https://t.co/0YGSOilgmM",5,1,1,1
105,2022-07-16 09:30:18+00:00,https://twitter.com/AlaribeDaniel/status/1548238587207962624,AlaribeDaniel,Twitter for Android,,"One decision point when graphing data is whether to preserve the axis, label the data points (or some data points) directly, or both. #NG30daysoflearning #30daysoflearning #Datavisualization #DataAnalytics #data",0,0,0,0
106,2022-07-16 05:20:24+00:00,https://twitter.com/Abdroqeeb_Ola/status/1548175697268449281,Abdroqeeb_Ola,Twitter for Android,"Oyo, Nigeria","#NG30DaysOfLearning Airplane crashes analysis capstone project https://t.co/R3x5w51kcm
The design was inspired by @fehintiti's work and her documentation was really helpful.
A big thanks to @TheOyinbooke for this opportunity.
#DataAnalytics #PowerBI #Microsoft https://t.co/ludQvvOG6X",50,13,0,6
107,2022-07-16 03:40:50+00:00,https://twitter.com/AmarachiUgagbe/status/1548150641238761475,AmarachiUgagbe,Twitter Web App,Port Harcourt,"I used Power Query on Microsoft Excel to create this dashboard. #30daysoflearning with @TheOyinbooke made it possible. The link to the full project is here https://t.co/mIoW10KWev   It is a COVID-19 data analysis.

@jessica_xls and @DavidAbu_ a silent student is here. https://t.co/teahwDGiT3",1,0,0,0
108,2022-07-15 23:47:41+00:00,https://twitter.com/Richie4love/status/1548091965685714946,Richie4love,Twitter for Android,,"#30daysoflearning
 If you are looking for projects to apply for jobs and you joined #30daysoflearning learning tracks on 
Power Platform
Data Analysis Using Power BI
Data Science/Machine Learning 

(Cont)",20,7,0,1
109,2022-07-15 23:18:51+00:00,https://twitter.com/AdegunleRT/status/1548084708629655552,AdegunleRT,Twitter Web App,Nigeria,"This dashboard took me hours to come up with.
It's up to critics.
Tool used @MSPowerBI 
You can have access to the documentation and file here https://t.co/7R1W5TxZE2
#30daysoflearning https://t.co/T7FMp5j28s",8,1,0,3
110,2022-07-15 21:39:37+00:00,https://twitter.com/Adebayo17108247/status/1548059736922148868,Adebayo17108247,Twitter Web App,Lagos,"Day 15 #30daysoflearning #100DaysOfCode 

I been have able to deploy my portfolio using firebase hosting

here is the link
https://t.co/3Mad1Yjcub

Although, it is not yet complete on mobile responsiveness.

but the desktop view is okay.",7,6,0,3
111,2022-07-15 16:53:17+00:00,https://twitter.com/tholar_gold/status/1547987680029331459,tholar_gold,Twitter for Android,"Lagos, Nigeria","DAY 1
I started by opening M365 developer account.
I learnt:
Steps to take when documenting a project on GitHub
Excel VLookup
Excel Pivot tables, Charts, reports.
Key point:
Data analysis isn't about the tools but business value
#NG30DaysOfLearning #Data #DataAnalytics",1,0,0,1
112,2022-07-15 16:39:49+00:00,https://twitter.com/tholar_gold/status/1547984290733891589,tholar_gold,Twitter for Android,"Lagos, Nigeria","Last month, I registered for the #NG30daysOfLearning challenge but I was occupied with lots of things so I couldn't follow up.
I believe it's better late than never.
I will be dedicating the next 30 days (from today) to learning &amp; documenting my journey in this thread.",0,0,0,1
113,2022-07-15 16:35:23+00:00,https://twitter.com/AbhiTfi/status/1547983174936186880,AbhiTfi,Twitter Web App,"Srikakulam, India",Hello all completed my #day6   #codingpractices -4 on  foodpage using #bootstrap #html5 #css #cssflexbox . #ccbp #ccbpian #nxtwave #codingchallenge #codinglife #ccbpacademy #rahulattuluri #1hourfcode #30Daysofcode #30daysoflearning @nxtwave_tech  #highpaidjobs #linkedin https://t.co/FWGGw5TGri,7,1,0,0
114,2022-07-15 15:33:20+00:00,https://twitter.com/Richie4love/status/1547967560544505858,Richie4love,Twitter for Android,,"Hi everyone!! 

If you Participated in #30daysoflearning 

Please complete this form to submit your project 😁🙃 https://t.co/3myuBTzIW1",2,0,0,0
115,2022-07-15 13:44:24+00:00,https://twitter.com/Karankhatri__/status/1547940145873051657,Karankhatri__,Twitter for iPhone,,"Day 20 of #javascript30 challenge.
Today, created this mini project Native Speech Recognition.
#30daysofcode #javascript #vanillajs #30daysoflearning https://t.co/xbXDLrKe96",5,2,0,0
116,2022-07-15 12:20:13+00:00,https://twitter.com/braindensity/status/1547918960699404290,braindensity,Twitter for Android,"Lagos, Nigeria","Deployed a movie Recommender system on heroku as my project for the on going #30daysoflearning program. #ArtificialIntelligence ,#DataScience ,#dataScientist ,#DataAnalytics ,#Zindi. 
https://t.co/jWKg8wB3Zf
https://t.co/6RqvuPzIHu",0,1,0,0
117,2022-07-15 11:06:02+00:00,https://twitter.com/jyoti_manglani_/status/1547900291604811777,jyoti_manglani_,Twitter Web App,,"Day 18 of #javascript30 
Today, I created this mini-project :
Adding up times with reduce

#javascript #30daysofcode #30daysoflearning https://t.co/jMG8EOuYsp",8,3,0,1
118,2022-07-15 10:44:34+00:00,https://twitter.com/Realone_RRO/status/1547894889739743232,Realone_RRO,Twitter for Android,"Ibadan, Nigeria","Final project building a Netflix movies recommender app.

https://t.co/zz4sLD7n7J

@OyinbookeA @bumie_rose 
#30DaysofLearning #Microsoft
@Microsoft",9,1,0,0
119,2022-07-15 10:28:02+00:00,https://twitter.com/jyoti_manglani_/status/1547890728151293952,jyoti_manglani_,Twitter Web App,,"Day 17 #javascript30 
Today, I created this mini-project : Sort Without Articles

#javascript  #30daysofcode #30daysoflearning https://t.co/ud2L0frhrj",5,2,0,0
120,2022-07-15 09:05:33+00:00,https://twitter.com/_Som_analyst/status/1547869970695987204,_Som_analyst,Twitter for Android,,@TheOyinbooke my airline crash analysis entry for the  #NG30DaysOfLearning capstone project. https://t.co/H6xHTCtxhN,29,2,0,3
121,2022-07-15 08:05:14+00:00,https://twitter.com/hammondbdl/status/1547854789446213632,hammondbdl,Twitter for Android,,"My first data analyzed. Thanks to @TheOyinbooke Please boss @TheOyinbooke I need your criticism to make me better. Full work on my GitHub - https://t.co/ZLWLBOtb6x 
 #30daysoflearning https://t.co/CIyL9fDbEw",0,0,0,0
122,2022-07-15 02:00:36+00:00,https://twitter.com/taiwoko84226700/status/1547763027650289664,taiwoko84226700,Twitter Web App,Nigeria,"I've been following the 30DaysOfLearning(Data Analysis track)for some weeks now and I decided to try out the capstone project,Airline Delay Storytelling. Thanks to #30daysoflearning 
@TheOyinbooke.The project is fully documented on https://t.co/hD8XoAnqA5. I am open to correction https://t.co/3Ce4gs4kxV",2,0,0,0
123,2022-07-15 01:37:45+00:00,https://twitter.com/CoderOfPHCity/status/1547757276500373510,CoderOfPHCity,Twitter Web App,Port Harcourt ,"week 2, day 5-10 of #30daysoflearning  Reactjs, Finished and pushed my FeedbackApp to GitHub, mastered reactjs hooks, currently working on integrating data from an API for my App project",2,1,0,0
124,2022-07-15 00:42:58+00:00,https://twitter.com/diogomiguel_9/status/1547743489131089922,diogomiguel_9,Microsoft Power Platform,"Oporto, Portugal","#PowerVirtualAgent + #PowerAutomate = Workflow with ease

Please leave a feedback after testing 
Try it : https://t.co/Gq1TAUAT92

#ConnectTheDot 
#30DaysOfLearning https://t.co/Jkcx39Chxy",0,3,0,0
125,2022-07-15 00:24:02+00:00,https://twitter.com/CBe_ata/status/1547738725173452802,CBe_ata,Twitter for Android,,"#PowerVirtualAgent + #PowerAutomate = Workflow with ease

Please leave a feedback after testing 
Try it : https://t.co/oJj6lsN8yO

#ConnectTheDot 
#30DaysOfLearning https://t.co/oPwNxOzXH7",4,4,0,2
126,2022-07-14 22:55:56+00:00,https://twitter.com/Fabulousnani01/status/1547716554682273792,Fabulousnani01,Twitter for Android,,"Did you participate in #30DaysOfLearning program? If yes, have you submitted your final project?

If you haven't yet, do so here: https://t.co/sr2PGt9Wsp. There's a Microsoft badges for you once your projects are verified. Don't miss this
@BethanyJep @japhletnwamu @DikoSomeleze",3,0,0,0
